uid,has_photo,sex,has_mobile,followers_count,contacts,relatives,relation,personal,activities,music,movies,tv,books,about,quotes,albums,audios,followers,friends,pages,photos,subscriptions,videos,clips_followers,age,city,country
646698874,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,27,6,,0,0,,,,
647714687,1,2,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,3,4,1,0,0,3,31,,
644372352,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,3,0,0,6,0,0,0,0,28,85,1
652105601,0,1,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
651483010,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,39,0,0,0,0,37,,
646371212,1,2,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,4,2,0,0,1,65,,
642996110,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,123,25,,0,0,,31,,
651057047,1,2,1,9,0,1,1,1,1,1,1,1,1,1,1,0,6,9,52,10,1,25,0,61,39,1,1
648435609,1,2,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,97,29,2,51,0,98,39,,
647288729,0,2,1,0,0,1,1,1,1,1,1,1,1,1,1,0,9,0,0,2,0,1,0,0,14,,
650827675,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,5,0,1,10,0,0,0,1,,153,1
650532763,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,1,0,4,0,40,,
650368930,0,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,12,46,,0,0,,24,32,1
648271780,0,1,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
650467237,1,2,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,28,27,5,4,1,28,58,,
652072870,0,1,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
649680808,0,1,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
651679657,1,1,1,5,0,1,1,1,1,1,1,1,1,1,1,0,38,5,29,20,5,6,0,34,25,113,1
641685417,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,143,205,,6,0,,,,1
640931756,0,2,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
641292211,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,12,46,,0,0,,30,,
651253686,0,2,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,4,0,0,0,0,41,,
652236728,1,2,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,3,1,0,0,1,32,,
640571322,0,1,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
651483068,1,1,1,3,0,1,1,1,1,1,1,1,1,1,1,1,7,3,66,14,16,3,5,69,,1,1
645617598,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,40,401,,0,0,,25,,
649385919,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,64,7,18,2,3,64,,1,1
643815370,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,36,101,,1,0,,17,,
649287629,0,1,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
650631119,1,1,1,100,0,1,1,1,1,1,1,1,1,1,1,1,19,100,3770,7,15,60,16,3870,,1,1
643946447,0,1,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
647387089,0,1,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
642865109,1,2,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,62,5,1,5,0,63,16,106,1
652138454,1,1,1,8,0,1,1,1,1,1,1,1,1,1,1,0,0,8,20,18,3,3,1,28,23,49,1
643389403,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,4,10,1,0,0,4,,1769,1
644601823,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2,1,0,0,15,,
650762210,1,1,1,48,0,1,1,1,1,1,1,1,1,1,1,1,13,48,176,10,19,0,7,224,,1,1
650139624,0,2,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,5,0,0,0,0,14,,
642209770,0,1,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
651155435,0,1,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
647387123,0,1,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
648861686,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,10,10,1,11,0,10,23,,
645060603,0,1,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
647321599,0,1,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
643749888,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,58,1,0,0,7,,1901538,145
641619972,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,13,18,1,0,0,14,64,,
645847045,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,6,,0,0,,32,,
648271881,0,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,11,,2,0,,21,,
651909135,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,34,31,,31,0,,21,,
651515924,0,1,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
641194004,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,8,,0,0,,56,1,1
651352087,0,1,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
652105754,0,1,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
641783835,0,1,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
641226785,1,1,1,27,0,1,1,1,1,1,1,1,1,1,1,0,0,27,7,27,12,0,33,34,,147,1
648501292,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,589,,60,0,,34,,
650500142,1,1,1,3,0,1,1,1,1,1,1,1,1,1,1,1,12,3,96,12,18,3,9,99,,1,1
639522865,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,5,1,0,0,0,15,,
646404149,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,27,,0,0,,24,,
650500155,0,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,13,,0,0,,20,72,1
641062971,0,2,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,13,0,0,0,1,54,,
641292350,0,1,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
652073024,0,1,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
651155520,1,2,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,80,13,1,10,0,81,30,148,1
650926144,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,13,1,0,4,2,0,4,1,28,,
652400715,1,2,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,15,1,23,0,1,18,1713324,165
651319372,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,9,11,4,0,26,,,
645486674,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,24,179,,19,0,,24,,
642668630,1,2,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,21,1,0,0,1,25,,
640014422,1,2,1,1,0,1,1,1,1,1,1,1,1,1,1,0,27,1,15,3,13,0,0,16,14,,
651188312,1,2,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,49,5,14,6,0,49,28,,1
651319386,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,27,,
639686750,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,16,159,,0,0,,25,,
651483231,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,39,0,0,0,0,35,,
644765795,0,2,1,47,0,1,1,1,1,1,1,1,1,1,1,0,0,47,8,43,0,8,0,55,20,,1
651155556,1,2,1,2,0,1,1,1,1,1,1,1,1,1,1,0,0,2,14,3,1,0,0,16,48,,
639850599,0,1,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
649844842,0,2,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
645126251,0,2,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
640014443,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,143,33,,0,0,,26,33,1
646535282,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,16,18,,0,0,,,152,1
640866421,1,2,1,0,0,1,1,1,1,1,1,1,1,1,1,0,4,0,17,9,2,0,0,17,35,,
650172535,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,38,0,3,24,1,0,21,3,,,
650762362,1,2,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,5,137,1,3,1,6,14,,
650107008,0,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,9,,0,0,,14,,
642996354,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,117,26,,0,0,,35,,
651647107,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,2,7,1,0,0,2,38,9449,1
644896901,1,2,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,11,12,3,14,1,12,29,4148,1
644438150,0,1,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
645650567,1,2,1,0,0,1,1,1,1,1,1,1,1,1,1,0,89,0,16,74,1,6,7,16,30,,
652073098,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,9,0,0,39,38,0,7,0,29,,1
639621264,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,3,,0,0,,,2,1
652073105,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,0,6,2,0,39,15,0,4,2,30,,1
652466323,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,26,3,1,0,0,,,
652236948,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,12,0,4,4,1,0,0,4,19,,
649189528,0,1,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
644307096,0,1,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
646174876,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,14,0,2,12,0,0,0,2,48,,
641816732,1,2,1,0,0,1,1,1,1,1,1,1,1,1,1,0,16,0,0,77,1,0,0,0,29,,
640866467,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,14,14,1,0,0,14,55,,
651253924,1,1,1,12,0,1,1,1,1,1,1,1,1,1,1,0,54,12,33,48,24,72,0,45,23,57,1
650533037,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,0,0,2,2,2,1,0,0,4,37,151,1
642668718,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,20,,3,0,,27,153,1
652073136,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,9,1,0,39,30,0,6,1,31,,1
643389619,1,2,1,0,0,1,1,1,1,1,1,1,1,1,1,1,3,0,133,11,7,0,4,133,34,1151,1
647682235,0,1,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
650827972,0,1,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
649222345,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,14,8,3,0,0,14,14,,
650664139,0,1,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
644274380,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,124,12,,1,0,,27,,
649910478,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,6,0,0,0,0,37,,
640374990,1,1,1,4,0,1,1,1,1,1,1,1,1,1,1,0,23,4,14,22,10,4,12,18,40,99,1
648829137,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,2,,3,0,,18,,
651122899,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,42,0,0,0,0,40,,
639752406,1,2,1,14,0,1,1,1,1,1,1,1,1,1,1,0,10,14,4,47,2,0,0,18,21,104,1
650336476,0,1,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
647387357,0,2,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,6,0,0,0,0,56,,
652105951,0,1,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
641652966,0,1,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
650959079,1,2,1,2,0,1,1,1,1,1,1,1,1,1,1,0,0,2,99,18,2,28,0,101,16,,
645421287,1,1,1,60,0,1,1,1,1,1,1,1,1,1,1,1,12,60,548,28,19,18,17,608,,135,1
646961385,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,50,,0,0,,31,1,1
642144492,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,0,0,2,6,18,1,0,0,8,60,,
643750131,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,26,6,,0,0,,35,,
651155702,0,1,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
649255161,0,1,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
652105981,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,62,8,23,0,8,62,,1,1
644503807,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,8,12,0,0,0,8,60,,1
648534274,1,2,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,21,4,26,1,0,2,25,21,2,1
648468738,0,1,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
648009986,1,2,1,2,0,1,1,1,1,1,1,1,1,1,1,0,10,2,637,19,5,44,16,639,,,1
650631431,1,2,1,0,0,1,1,1,1,1,1,1,1,1,1,0,108,0,110,77,7,13,1,110,116,,
649550096,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,16,,0,0,,14,72,1
645683472,0,2,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,9,0,0,0,0,16,,
641423641,0,2,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
641259808,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,18,1,6,0,0,18,42,,
640375074,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,5,1,1,0,0,62,,
650631461,0,2,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,17,0,0,0,0,21,,
647682346,0,1,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
649648427,1,1,1,6,0,1,1,1,1,1,1,1,1,1,1,0,62,6,0,39,8,0,0,6,27,,
649910574,0,2,0,0,0,1,1,1,1,1,1,1,1,1,1,0,93,0,1,148,0,2,0,1,,37,1
642079025,0,2,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
644503859,1,2,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,14,2,6,2,6,15,56,1,1
644372789,0,2,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
652532025,1,2,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,3,43,47,0,41,4,32,,
652269894,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,9,1,0,14,1,0,0,1,30,1,1
644045126,0,2,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
640833864,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,42,55,,1,0,,41,,
642079052,0,1,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
650926426,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,32,1,0,0,1,17,243,1
642210139,1,1,1,6,0,1,1,1,1,1,1,1,1,1,1,0,1510,6,22,37,2,2,1,28,33,,1
650369372,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,8,0,0,4,1,0,7,0,,,
651155810,1,1,1,3,0,1,1,1,1,1,1,1,1,1,1,1,0,3,52,9,18,2,10,55,,1,1
645552488,1,1,1,8,0,1,1,1,1,1,1,1,1,1,1,0,22,8,222,153,17,14,0,230,48,,
648796521,0,1,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
645257578,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,17,1,33,7,1,0,0,34,47,,
652073328,0,1,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
650402162,0,1,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
646895987,0,2,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,19,0,0,0,1,36,,
646207863,1,2,1,0,0,1,1,1,1,1,1,1,1,1,1,0,248,0,1,32,2,0,0,1,23,,
652204408,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,14,49,,0,0,,29,1,1
651811195,0,1,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
649812350,1,2,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,6,2,3,0,1,24,3592,209
649746818,0,2,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
652269964,1,2,1,2,0,1,1,1,1,1,1,1,1,1,1,0,2,2,1,15,2,0,0,3,19,,
651516304,1,2,1,0,0,1,1,1,1,1,1,1,1,1,1,2,156,0,15,279,30,1,1,15,,119,1
640014737,0,1,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
651843989,1,2,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,7,7,1,1,0,7,24,99,1
652073366,0,1,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
649910679,1,1,1,7,0,1,1,1,1,1,1,1,1,1,1,1,0,7,57,6,6,0,9,64,,1,1
645126551,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,115,16,,0,0,,35,104,1
640113046,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,0,22,2,8,17,1,0,5,10,,,
650402208,1,2,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,121,1,0,0,1,21,,
652269985,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,110,,0,0,,20,,
648796578,1,2,1,2,0,1,1,1,1,1,1,1,1,1,1,0,90,2,19,18,10,0,0,21,26,,
647354787,0,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,8,,0,0,,40,10,1
650467748,1,2,1,3,0,1,1,1,1,1,1,1,1,1,1,0,22,3,300,94,2,34,0,303,14,,
643291554,1,2,1,3,0,1,1,1,1,1,1,1,1,1,1,0,46,3,0,16,1,0,0,3,26,,
641784225,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,6,1,0,0,1,63,1399,1
646863273,0,2,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0,0,0,0,55,,
650729900,0,1,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
642046381,0,2,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
651549103,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,5,,0,0,,16,,
649976243,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,7,,0,0,,,,
646207925,0,2,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
652204470,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,5,1,0,1,0,29,,
649615801,1,2,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,3,38,1,5,0,3,27,,
641030591,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,8,,0,0,,,9014,1
651778501,1,2,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,18,15,1,1,0,18,14,151,1
639621577,1,2,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,48,7,3,1,0,48,14,,
643717583,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,26,,0,0,,71,1246,49
647322064,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,45,456,,3,0,,,110,1
640899535,1,1,1,9,0,1,1,1,1,1,1,1,1,1,1,0,0,9,7,6,1,0,0,16,51,,
651483602,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,67,13,16,3,10,68,,1,1
649288146,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,14,1,74,4,19,8,4,75,,1,1
649648597,1,2,1,2,0,1,1,1,1,1,1,1,1,1,1,0,0,2,57,15,1,3,0,59,35,1,1
643848661,1,2,1,5,0,1,1,1,1,1,1,1,1,1,1,1,0,5,11,4,24,0,1,16,54,41,1
650926554,0,2,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
643619291,1,2,1,128,0,0,0,0,0,0,0,0,0,0,0,0,0,128,604,29,4,0,0,732,,,
644143580,0,1,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
652499429,1,2,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,9,5,1,1,0,9,57,,
643914216,0,1,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
650729962,1,1,1,103,0,1,1,1,1,1,1,1,1,1,1,0,10,103,264,11,9,3,10,367,29,96,1
652073454,0,1,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
652073455,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,9,0,0,35,43,0,5,0,29,,1
645552625,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,26,9,,4,0,,29,,
647682546,0,2,1,0,0,1,1,1,1,1,1,1,1,1,1,0,3,0,0,7,0,0,0,0,,,
647715321,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,3,34,1,0,1,3,48,,
647682556,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,65,7,,1,0,,16,,
652139011,0,2,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
652139013,0,1,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
650697221,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,15,1,4,9,2,1,17,5,55,2,1
650664459,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,1,0,4,0,40,,
649255436,1,1,1,6,0,1,1,1,1,1,1,1,1,1,1,1,0,6,70,4,16,3,5,76,,1,1
643553803,0,2,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,12,0,0,0,0,35,,
652073490,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,6,1,0,37,30,0,5,1,28,,1
642177554,0,2,1,6,0,1,1,1,1,1,1,1,1,1,1,0,0,6,1,25,0,1,0,7,31,2211,1
649910812,1,2,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,609,29,392,43,0,609,36,16354,39
651090461,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,5,0,0,0,0,33,,
643160604,0,2,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
642636317,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,3,,0,0,,64,,
651319840,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,6,0,3,0,1,41,,
642996768,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,128,27,,0,0,,18,,
644438563,1,2,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,42,17,2,105,0,43,18,,
642996772,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,128,25,,0,0,,,,
650009128,0,2,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,6,104,0,7,0,6,20,,
642996779,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,131,26,,0,0,,,,
651713069,0,1,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
652139055,0,1,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
639490611,1,2,1,34,0,1,1,1,1,1,1,1,1,1,1,0,12,34,112,56,3,1,8,146,,105,1
642275892,0,2,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
647322173,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,20,31,1,2,0,21,40,,
643160638,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,20,,1,0,,29,2,1
650664511,1,1,1,51,0,1,1,1,1,1,1,1,1,1,1,2,10,51,182,9,26,0,6,233,,1,1
648501826,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,11,,0,0,,118,,1
643684931,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,106,124,,3,0,,35,,
641849922,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,32,18,,0,0,,,5331,9
647912006,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,33,44,,0,0,,,1,1
652073543,0,1,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
648600135,0,2,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,4,21,0,0,0,4,48,11117,1
651188809,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,2,1,0,4,1,0,6,1,29,182,1
640801355,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,17,1168,,12,0,,117,,
644897358,0,1,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
651647571,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,6,0,0,0,0,39,,
650730069,0,1,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
642996821,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,129,24,,0,0,,20,,
642996823,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,130,23,,0,0,,31,,
639752791,0,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,5,,0,0,,27,,
645585497,0,2,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,15,0,0,0,1,118,1,1
639490652,1,2,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,2,58,1,0,0,3,,,
648043101,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,38,,1,0,,23,119,1
651254368,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,11,,0,0,,,110,1
640801376,0,2,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,8,0,0,0,0,30,,
642538083,1,2,1,35,0,0,0,0,0,0,0,0,0,0,0,1,0,35,134,918,7,0,0,169,,2,1
651450980,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,16,1,81,14,21,0,6,82,,1,1
643029604,1,2,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,2,5,1,0,0,2,60,,
652073574,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,0,9,2,0,39,12,0,4,2,26,,1
639556196,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,44,,0,0,,43,,
648993388,0,2,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,12,3,0,0,0,12,60,,
649255539,0,1,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
650336884,1,2,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,10,1,0,0,0,46,,
648993401,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,43,18,,1,0,,,1573,1
651451002,0,1,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
642996858,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,129,22,,0,0,,,,
